ownerUsername,ownerFullName,ownerId,likesCount,videoPlayCount,igPlayCount,timestamp,paidPartnership,url
foodfood_wei,葳wei的胃256G 🍩美食旅遊分享·台中美食,5666990396,106,,,2025-12-15T11:27:54.000Z,false,https://www.instagram.com/p/DSSEyE6EivL/
kiwi_trainer_athlete,Kiwi ｜Coach｜Paddler｜Crossfitter,1432558119,169,5794,5794,2025-12-15T04:46:50.000Z,false,https://www.instagram.com/p/DSRT-zCEo7I/
justin_zhang930,Justin -賈斯汀,6142712218,3,357,357,2025-12-14T07:51:12.000Z,false,https://www.instagram.com/p/DSPG9S3ES5Q/
yu.o_o,小魚乾乾,339400555,13,1471,1376,2025-12-13T03:57:40.000Z,false,https://www.instagram.com/p/DSMHkSbAVpO/
kellytung21,董孟芸,5553592223,70,3108,3108,2025-12-12T14:36:37.000Z,false,https://www.instagram.com/p/DSKrPOLjxaL/
hans_up25,Hans,716153538,300,,,2025-12-11T11:38:26.000Z,false,https://www.instagram.com/p/DSHyzpeEiH_/
joslife_c,Jøseph,241794547,-1,1516,1516,2025-12-09T05:24:23.000Z,true,https://www.instagram.com/p/DSB6xqfj9TA/
hungkai.c,Steve,7674161987,3771,170954,105803,2025-12-08T11:04:59.000Z,false,https://www.instagram.com/p/DSAAELKkm4e/
yyc_aaron,YI YING,3934804048,-1,,,2025-12-08T04:08:53.000Z,false,https://www.instagram.com/p/DR_Q-bDE0jH/
dj_taiwan.food,DJ美食廣播電台｜台南美食 景點分享 ·͜·♡,41893706186,-1,1994,1994,2025-12-05T12:00:06.000Z,false,https://www.instagram.com/p/DR4YMv1Eusz/
kure._.76,Kure,64119748670,652,23818,23818,2025-12-05T04:14:34.000Z,false,https://www.instagram.com/p/DR3eQpOE0hf/
acrown508,Rick Tsai（狂）,52539871,-1,,,2025-12-04T06:53:20.000Z,false,https://www.instagram.com/p/DR1QndAk2as/
chiuchiu1218,邱求新 MoDeL . OotD . LiFE . Fitness Trainer,2158542024,1475,,,2025-12-03T11:02:45.000Z,false,https://www.instagram.com/p/DRzIXXDkWiO/
tbe_1021,翠比 🥝 Trinity Beckmann,5848285453,4216,109175,109175,2025-12-02T16:31:14.000Z,false,https://www.instagram.com/p/DRxHvAsE-Ws/
jessicabudiyanto,Jessica ♡,35903965,215,,,2025-12-02T13:11:36.000Z,false,https://www.instagram.com/p/DRwyUNDkm7L/
feiwubaby.daily,廢物女友養成日記,71832424990,3,850,850,2025-12-01T10:08:06.000Z,false,https://www.instagram.com/p/DRt4bU1Dy9P/
feiwubaby.daily,廢物女友養成日記,71832424990,454,56928,56928,2025-12-01T09:51:08.000Z,false,https://www.instagram.com/p/DRt2jCiD5kL/
fitguykai,凱 Kai | I GOT YOU,45204817849,14978,302572,302572,2025-12-01T07:58:22.000Z,false,https://www.instagram.com/p/DRtpmRAk2pt/
hungkai.c,Steve,7674161987,56490,1135981,956344,2025-11-29T05:58:37.000Z,false,https://www.instagram.com/p/DRoRYzUEn_K/
claireylin,Claire🌻| Pilates • Lifestyle • Wellness,343903734,228,83636,72062,2025-12-01T03:13:57.000Z,true,https://www.instagram.com/p/DRtI784EnUN/
moon.0215,Moon 沐木🌛,7292070233,-1,,,2025-11-30T09:29:14.000Z,false,https://www.instagram.com/p/DRrPRupEucQ/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,34,,,2025-11-29T17:51:28.000Z,false,https://www.instagram.com/p/DRpj9VZkjRv/
jill_816,Ada Yang,6841922203,165,,,2025-11-28T12:09:38.000Z,false,https://www.instagram.com/p/DRmYCyQkmsV/
lion_long_gym,Lion🦁️｜雙北自由健身教練｜健體運動員,28151738325,16,1185,1185,2025-11-28T07:29:26.000Z,false,https://www.instagram.com/p/DRl3C04EbQx/
imdoudoubara,𝐃ory®🐻多多巴拉,373488568,389,3931,3931,2025-11-28T06:50:00.000Z,false,https://www.instagram.com/p/DRlzIdUicQ3/
fairyclaire,𝙲𝚕𝚊𝚒𝚛𝚎,1772723,-1,,,2025-11-27T16:17:42.000Z,false,https://www.instagram.com/p/DRkPo35EgP5/
wuligili,WULiGiLi 우리끼리 Between Us 我們之間,10005822097,156,,,2025-11-27T07:59:17.000Z,false,https://www.instagram.com/p/DRjWmWUgSuU/
australia727,Judy,1436793803,51,,,2025-11-27T04:40:32.000Z,true,https://www.instagram.com/p/DRi_2ogkbBY/
alysoonlin,Alyson Lin,1401913620,17,2845,2721,2025-11-26T14:03:18.000Z,false,https://www.instagram.com/p/DRhaeGLkoaj/
yukailin1207,林郁鎧 Lin Yu Kai,603345748,612,29132,10213,2025-11-23T12:42:45.000Z,false,https://www.instagram.com/p/DRZjS-ViUxL/
water.outdoor,Water ｜登山健身教練．登山訓練,3126790955,285,12568,12568,2025-11-23T12:11:52.000Z,false,https://www.instagram.com/p/DRZgOD1ktDk/
ellenlee_fit,Ellen 艾倫｜女教練・健美選手,179010599,24,1456,1218,2025-11-23T05:13:50.000Z,false,https://www.instagram.com/p/DRYwZhdke-W/
kiwi_trainer_athlete,Kiwi ｜Coach｜Paddler｜Crossfitter,1432558119,130,4791,4791,2025-11-23T03:51:07.000Z,false,https://www.instagram.com/p/DRYiAUOkoR-/
lion_long_gym,Lion🦁️｜雙北自由健身教練｜健體運動員,28151738325,51,,,2025-11-21T06:52:05.000Z,false,https://www.instagram.com/p/DRTyI6mEV8V/
liwen_chang0227_,張瓈文장려문 Li wen🐠🐠,493882637,535,12610,12610,2025-11-19T14:17:23.000Z,false,https://www.instagram.com/p/DRPa3heiSZJ/
zachary_chen_1125,Zachary Chen,21855527085,-1,6961,6961,2025-11-18T14:17:32.000Z,false,https://www.instagram.com/p/DRM2VaGE2Dt/
shih.select,小詩,78188753236,0,,,2025-11-18T07:59:44.000Z,false,https://www.instagram.com/p/DRMLfs3k4hV/
zzoe.zooe,Zoė 左衣,179660938,14180,438958,357321,2025-11-14T11:07:52.000Z,false,https://www.instagram.com/p/DRCNoWmk7sp/
hungkai.c,Steve,7674161987,9073,193788,171631,2025-11-14T10:02:06.000Z,false,https://www.instagram.com/p/DRCE7TiEjRZ/
stanleyokay,Stanley Kan,1460939299,202,4851,4774,2025-11-15T06:49:38.000Z,false,https://www.instagram.com/p/DREUo3zkSHC/
louis_0513,皮皮,1537041917,866,,,2025-11-14T06:35:26.000Z,true,https://www.instagram.com/p/DRBuq28gZ5z/
wua.ban,Aban,57653233721,15,1978,1978,2025-11-14T06:14:59.000Z,false,https://www.instagram.com/p/DRBr6lHiSMe/
hungkai.c,Steve,7674161987,55643,1157487,1009407,2025-11-11T11:11:18.000Z,false,https://www.instagram.com/p/DQ6fKqzEho0/
ling_00810,玲玲孕期分享,61810591727,-1,2850,2850,2025-11-13T15:09:27.000Z,false,https://www.instagram.com/p/DRAEPfrk3RA/
pg_fitness_eva,健身教練-Eva,2076761492,17,1439,1320,2025-11-13T14:37:29.000Z,false,https://www.instagram.com/p/DRAAjAKEusx/
bbbbbbooooo8,木木Caitlyn,918379069,120,8512,8512,2025-11-12T06:35:58.000Z,false,https://www.instagram.com/p/DQ8kTDvkzQz/
ciancian_liou,cian bao 孟芊,482774144,-1,36969,31672,2025-11-11T13:21:59.000Z,false,https://www.instagram.com/p/DQ6szi_jx4k/
ddk_evan,Evan,44976341028,5185,80612,64299,2025-11-11T08:46:51.000Z,false,https://www.instagram.com/p/DQ6PGoIk4ec/
hungkai.c,Steve,7674161987,3245,185356,137935,2025-11-10T10:31:30.000Z,false,https://www.instagram.com/p/DQ31mHoEros/
andy200962,皮蛋-吳家毓｜游泳教練,2189627729,234,9421,9421,2025-11-11T01:19:21.000Z,false,https://www.instagram.com/p/DQ5b38kko6A/
tedopher_tw,Ted,7138062326,299,7689,7689,2025-11-10T23:56:38.000Z,false,https://www.instagram.com/p/DQ5Q-HKkysI/
0920.is.mi,黃德玄,49987278734,189,5161,5161,2025-11-10T13:16:10.000Z,false,https://www.instagram.com/p/DQ4HAn5kp6r/
hsin_yu_kuo_,小護士Ruby鹿比｜健美國手・企業健康講師,9787456,607,12196,11302,2025-11-10T12:11:06.000Z,false,https://www.instagram.com/p/DQ4A2XnCWBm/
pei_yao_,Pei Yao ｜我是多莉魚🐟🐟,483073087,-1,,,2025-11-10T09:02:08.000Z,false,https://www.instagram.com/p/DQ3sRuwEjEO/
hungkai.c,Steve,7674161987,34320,911317,713374,2025-11-06T10:41:21.000Z,false,https://www.instagram.com/p/DQtkDAYkiC6/
hungkai.c,Steve,7674161987,3905,151132,132160,2025-11-07T10:10:48.000Z,false,https://www.instagram.com/p/DQwFimREmCU/
rui.miss,Miss 芮,3230075232,21,1750,1686,2025-11-09T17:21:18.000Z,false,https://www.instagram.com/p/DQ1_s-hE7Of/
0920.is.mi,黃德玄,49987278734,227,9518,9518,2025-11-09T10:20:13.000Z,false,https://www.instagram.com/p/DQ1P-PskSQC/
garyli0428,阿力｜台中健身教練,1679684635,50,2169,2169,2025-11-09T10:04:35.000Z,false,https://www.instagram.com/p/DQ1OEygAatB/
chungpeibei,Doris C.🐈｜台中女教練｜體態改造｜皮拉提斯,374869166,51,2361,2361,2025-11-08T15:52:12.000Z,false,https://www.instagram.com/p/DQzQ2uEk7JT/
ezzawoohoo,Ezza 吳秉修 | WNBF Physique Pro & Judge | SNA Sports Nutritionist,55591658,-1,25694,25694,2025-11-08T12:08:30.000Z,false,https://www.instagram.com/p/DQy3SXSE3O-/
anthonylin_1013,林念平 Anthony 🍈基隆 l 健身教練 l 健身工廠,1197682003,28,2046,1833,2025-11-08T04:31:59.000Z,false,https://www.instagram.com/p/DQyDO_Hj6w4/
thisisann6601,怡安,1319826244,249,,,2025-11-07T17:08:37.000Z,false,https://www.instagram.com/p/DQw1kRnEqto/
